123	Donald Trump	He does not stop, and he's going to fight for you like nobody's ever fought for the people of West Virginia, your next senator, Patrick Morrisey.
124	Donald Trump	Patrick, come up here.
125	Donald Trump	Come up here, Patrick.
126	Donald Trump	Come up here, Patrick.
127	Patrick Morrisey	Joe does have to go.
128	Patrick Morrisey	Let me just be clear.
129	Patrick Morrisey	Hey guys, I want to start out by thanking the president for coming back to wild and wonderful West Virginia for the sixth time.
130	Donald Trump	Thank you.
131	Patrick Morrisey	Hey, how about this guy?
132	Patrick Morrisey	West Virginia's never seen anything like this.
133	Patrick Morrisey	We love you, Mr. President.
134	Patrick Morrisey	And I'll tell you this: we know that President Trump is making America great again.
135	Patrick Morrisey	But even more importantly, President Trump is making West Virginia great again.
136	Patrick Morrisey	Look, tonight, we're joined by some of the Mountain State's finest coal miners.
137	Patrick Morrisey	Can you stand up?A round of applause for our hard-working coal miners.
138	Patrick Morrisey	Donald Trump and I are fighting every day for our coal miners and the hard-working men and women of our state.
139	Patrick Morrisey	He's trying to get the man off your back, and I'm working every day to help him do it.
140	SYSTEM	[Audience member calls "You're the man, Trump."]
141	Patrick Morrisey	Amen.
142	Patrick Morrisey	But I'll tell you what, one of the best ways I can help President Trump is to have you send me to the U.S. Senate, where I'll be a big ally of this president.
143	Patrick Morrisey	West Virginia needs to send a conservative fighter to the U.S.
144	Patrick Morrisey	Senate to help drain that swamp. Now ...
145	SYSTEM	[Crowd Chants Drain the Swamp]
146	Patrick Morrisey	It's pretty good.
147	Patrick Morrisey	Now let me tell you a little bit.
148	Patrick Morrisey	I have an opponent in this race.
149	Patrick Morrisey	His name is Dishonest Liberal Joe Manchin.
150	Patrick Morrisey	And let me be clear, Liberal Joe is no supporter of this president.
151	Patrick Morrisey	Manchin strongly supported and voted for Hillary Clinton after -- right?
152	Patrick Morrisey	All right, hang on, hang on -- after she said we're going to put a lot of coal miners and coal companies out of work.
153	Patrick Morrisey	Yes, that's pretty bad.
154	Patrick Morrisey	Manchin even called Hillary warm, compassionate, engaging, tough.
155	Patrick Morrisey	Can you actually believe that?
156	Patrick Morrisey	Let – Joe's got to go.
157	Patrick Morrisey	Joe has to go.
158	Patrick Morrisey	Liberal Joe no longer has West Virginia values.
159	Patrick Morrisey	Let's go through the record.
160	Patrick Morrisey	Manchin was for Obama.
161	Patrick Morrisey	Manchin was for Hillary.
162	Patrick Morrisey	Manchin is for radical gun control, Planned Parenthood.
163	Patrick Morrisey	He shills for EpiPen, and he opposed the Trump tax cuts.
164	Patrick Morrisey	Let me be clear -- pretty bad, right?
165	Patrick Morrisey	Remember, this is West Virginia.
166	Patrick Morrisey	We benefit as much or more than anyone from the Trump tax cuts.
167	Patrick Morrisey	Joe Manchin no longer has West Virginia values, period.
168	Patrick Morrisey	When I get to the U.S. Senate, I'm going to be a strong ally of President Trump.
169	Patrick Morrisey	I'm going to be the conservative fighter that you can rely on.
170	Patrick Morrisey	We're going to stand up for coal and our energy resources and we're going to tackle this opiate epidemic more aggressively than anyone.
171	Patrick Morrisey	It's my honor to be here tonight and be on the same stage with the president.
172	Patrick Morrisey	Mr. President, thank you for your leadership, your work, and for standing up for West Virginia.
173	Donald Trump	Thank you, man.
174	Donald Trump	Thank you.
175	Patrick Morrisey	Amen.
176	Patrick Morrisey	Together, we're all going help this guy make sure not only that we make West Virginia great again, we continue to make West Virginia great again.
177	Patrick Morrisey	Best way to do that?
178	Patrick Morrisey	Liberal Joe's got to go.
179	Patrick Morrisey	Guys, Joe's got to go.
180	Patrick Morrisey	And now I will turn this back over to the big man who you're here to see.
181	Patrick Morrisey	Amen, brother.
182	Donald Trump	He's got energy.
183	Donald Trump	He's got a lot of talent and he loves this place.
184	Donald Trump	He loves the people and he's going to be fighting for you.
185	Donald Trump	He doesn't sleep.
186	Donald Trump	He's out campaigning.
187	Donald Trump	I said how many days are you campaigning?
188	Donald Trump	Because I said the last 60 days of my campaign every single day, we'd go out every single day as many stops as you could make humanly.
189	Donald Trump	Humanly, he can't get tired.
190	Donald Trump	He's got that same thing.
191	Donald Trump	He's not going to get tired.
192	Donald Trump	He's every single day and he's got a very special spark.
193	Donald Trump	You see it and you know him.
194	Donald Trump	Look, you know him.
195	Donald Trump	He's done a hell of a job as your AG.
196	Donald Trump	And you got to get him with us.
197	Donald Trump	You got to get him with us.
198	Donald Trump	He's going to bring it back home for the people of West Virginia.
199	Donald Trump	So this November, voters in West Virginia will face a very simple choice.
200	Donald Trump	A vote for Patrick Morrisey is truly a vote to make America great again.
201	Donald Trump	He's going to vote.
202	Donald Trump	And I like Joe, but Joe doesn't vote.
203	Donald Trump	He just doesn't vote for us.
204	Donald Trump	It's a vote for Schumer, Nancy Pelosi, their new leader Maxine Waters.
205	Donald Trump	But between Waters and Pelosi, you have two people that are in charge of Congress.
206	Donald Trump	They're not in favor of West Virginia.
207	Donald Trump	They don't know that West Virginia exists.
208	Donald Trump	They don't like coal.
209	Donald Trump	They don't like energy.
210	SYSTEM	[Audience calls We don't like her]
211	Donald Trump	And they don't like her.
212	Donald Trump	So when you cast your ballot for Congress in November, you aren't just voting for a candidate.
213	Donald Trump	You're voting for which party controls the House and which party controls the Senate, so all these Congress people.
214	Donald Trump	And I'll tell you, we have to get there.
215	Donald Trump	We really have to get there.
216	Donald Trump	So I'm going to be going out as many days as I can and I'm allowed to.
217	Donald Trump	I have sort of a lid with all the Secret Service and all the fantastic people, but it sort of holds you back.
218	Donald Trump	Maybe sometimes I'll just make a few trips without them.
219	Donald Trump	We'll do them quietly.
220	Donald Trump	But we're going to be out a lot.
221	Donald Trump	We're going to a lot of different states, and I'm coming back here before the election.
222	Donald Trump	And it's a very close election.
223	Donald Trump	A lot of people don't realize there's a 6-point spread.
224	Donald Trump	Six points could be ended by this evening.
225	Donald Trump	He could be up by 12.
226	Donald Trump	You've seen what's been happening.
227	Donald Trump	We've had a good record of endorsements.
228	Donald Trump	In Georgia, a man who was down 10.
229	Donald Trump	I endorsed him a short while before the election -- good man, for governor -- and he won 70 to 30.
230	Donald Trump	So I guess he picked up 45 or 50 points.
231	Donald Trump	In Ohio recently there was -- he was up and then he went down a little bit.
232	Donald Trump	We went there, and he won.
233	Donald Trump	You know that, Balderson, good man, Congressman Balderson now, he won.
234	Donald Trump	We won eight out of nine special elections.
235	Donald Trump	Nobody talks about it.
236	Donald Trump	They don't talk about it.
237	Donald Trump	Eight out of nine special elections, and they don't want to talk about it.
238	Donald Trump	And my record – and look, I don't want to brag about it, but man, do I have a good record of endorsement.
239	Donald Trump	In Florida, we have a great candidate, his name is Ron DeSantis.
240	Donald Trump	And he called me and asked whether or not I could endorse him, and I said let me check it out.
241	Donald Trump	And he was a 3.
242	Donald Trump	This was a few months ago.
243	Donald Trump	He was a 3, and I gave him a nice shot and a nice little tweak, bing-bing, and he went from 3 to like 20-something.
244	Donald Trump	And then I gave him my full and total endorsement, and he's now leading by, like, 19 points.
245	Donald Trump	And that election is next week, leading in the primary.
246	Donald Trump	He's a good man.
247	Donald Trump	And so many others.
248	Donald Trump	Staten Island, the Congressman Dan Donovan, he was down before the election.
249	Donald Trump	We endorsed him.
250	Donald Trump	I think he won by 24 points.
251	Donald Trump	So if we can do just -- all my life, I've heard endorsements don't mean anything.
252	Donald Trump	They said if you get an endorsement from Ronald Reagan -- we like Ronald Reagan -- it was a wonderful thing to have but it didn't move the needle.
253	Donald Trump	And if you get an endorsement from a lot of people, it never really -- is that a correct statement?
254	Donald Trump	If you look, Cory, Shelley, if you get an endorsement, it was nice to have, but it didn't mean anything.
255	Donald Trump	These endorsements -- and I'm not saying it from my standpoint.
256	Donald Trump	They're going 20, 30, 40, 50 points.
257	Donald Trump	Fifty points, it's crazy.
258	Donald Trump	And then you watch the news, will this endorsement mean anything?
259	Donald Trump	Let me tell you, it's going to mean a lot.
260	Donald Trump	And I mean a lot.
261	Donald Trump	And I don't care, I just wanna, we have to get senators in.
262	Donald Trump	We've got really no majority.
263	Donald Trump	We have -- if you really look at it, probably we could say 49-49, 51-49.
264	Donald Trump	We have some people that aren't able to vote.
265	Donald Trump	We have some people that are a little unreliable.
266	Donald Trump	They don't exactly like what I've done to their career.
267	Donald Trump	They don't love what I've done, and that's OK. And I don't like what they've done either.
268	Donald Trump	But we need to elect five, six, or even seven more senators and I think we can do it.
269	Donald Trump	I think we can do it, and we have to start with Patrick Morrisey.
270	Donald Trump	He's going to be fantastic.
271	Donald Trump	If you vote for Joe Manchin or any other Democrat in November, you're voting for the party that wants to really destroy the coal industry.
272	Donald Trump	Patrick said it.
273	Donald Trump	Joe endorsed Hillary 100%, and he got along with her even better after she came out with a statement that she wants to destroy coal and coal companies.
274	Donald Trump	That's a bad thing.
275	Donald Trump	The Democrats want to turn America into one big fat sanctuary city for criminal aliens.
276	Donald Trump	And honestly, they're more protective of aliens -- the criminal aliens than they are of the people.
277	Donald Trump	They want to take away your Second Amendment.
278	Donald Trump	You see what's going on.
279	Donald Trump	I don't think you want your Second Amendment played with.
280	Donald Trump	They want to take over American health care and abuse our courts to rewrite our constitution.
281	Donald Trump	And how do you like the judges that I've been appointing?
282	Donald Trump	Justice Kavanaugh, Justice Gorsuch, Supreme Court?
283	Donald Trump	There's no worse nightmare for West Virginia this November than Chuck Schumer running the Senate and Nancy Pelosi with Maxine Waters running the House.
284	Donald Trump	And that is why you must vote Republican.
285	Donald Trump	You gotta get out of the vote.
286	Donald Trump	They keep talking about a blue wave.
287	Donald Trump	I don't see it.
288	Donald Trump	We have the greatest economy we've ever had.
289	Donald Trump	Joe Manchin always voted for Obama, and he voted to keep the disaster known as Obamacare.
290	Donald Trump	And I will tell you it is being chipped away.
291	Donald Trump	We had it beaten, but one man, I'm sure nobody knows who I'm talking about, voted no, shockingly.
292	Donald Trump	To -- really surprising to a lot of people because he campaigned on repeal and replace -- but we've really knocked it out, including the individual mandate.
293	Donald Trump	We got rid of the most unpopular part of Obamacare, where you have the privilege of paying a fortune for not having to pay a fortune for really bad health care.
294	Donald Trump	OK, that's not too good.
295	Donald Trump	We got rid of it.
296	Donald Trump	A lot of people are very happy about that.
297	Donald Trump	That came along with the biggest tax cuts in our history.
298	Donald Trump	And Joe Manchin voted no on the tax cuts.
299	Donald Trump	The last time I was here, I saw signs along the highway, Joe, you voted no on tax cuts and Joe, you voted no for our president.
300	Donald Trump	You voted no.
301	Donald Trump	And he's going to vote no.
302	Donald Trump	I'm not knocking him, but Schumer's the boss and he may give us a vote on Justice Kavanaugh.
303	Donald Trump	He should.
304	Donald Trump	Everybody should.
305	Donald Trump	I mean, here's a guy -- is this Central Casting?
306	Donald Trump	This is what we want.
307	Donald Trump	This is a great, brilliant man.
308	Donald Trump	But Joe's just not voting with us.
309	Donald Trump	He's voting against your tax cuts.
310	Donald Trump	He voted against repeal and replace.
311	Donald Trump	He votes against the things that we want, and he votes against the people of West Virginia.
312	Donald Trump	You can't do that.
313	Donald Trump	Joe opposed the wall and he opposed the travel ban.
314	Donald Trump	And by the way, the wall right now, that wall is coming along.
315	Donald Trump	We're over $3 billion.
316	Donald Trump	It's moving along very nicely, very nicely.
317	Donald Trump	And if you think it's easy with these people, it's not easy.
318	Donald Trump	It's not easy.
319	Donald Trump	We're getting the wall built.
320	Donald Trump	It's going up and we're getting it built.
321	Donald Trump	And we have a big number in right now.
322	SYSTEM	[Crowd chants Build That Wall]
323	Donald Trump	So Shelley and Cory you hear that, right?
324	Shelley Moore Capito	Yes.
325	Cory Gardner	Yes.
326	Donald Trump	So we have $3.2 billion.
327	Donald Trump	We're looking for $5 billion this year, and all of a sudden it's going to be finished and it's going to be very, very effective.
328	Donald Trump	You heard about it today with the illegal alien coming in very sadly from Mexico.
329	Donald Trump	And you saw what happened to that incredible, beautiful young woman.
330	Donald Trump	Should have never happened.
331	Donald Trump	Illegally in our country.
332	Donald Trump	We've had a huge impact, but the laws are so bad.
333	Donald Trump	The immigration laws are such a disgrace.
334	Donald Trump	We're getting them changed, but we have to get more Republicans, we have to get.
335	Donald Trump	This election is bigger than any one race.
336	Donald Trump	It's about whether we want to continue the amazing progress we've made for America or whether we want to surrender that progress to the forces of extremism and obstruction.
337	Donald Trump	Their little phrase that they like, resist, that's all they're good at.
338	Donald Trump	They have no policy.
339	Donald Trump	They're not good politicians, but they're good at sticking together and resisting.
340	Donald Trump	I have almost 400 people that haven't been approved by their slow-walking.
341	Donald Trump	Do you know what's slow-walking?
342	Donald Trump	They're slow-walking them.
343	Donald Trump	We have almost 400 people in our administration, people that gave up their careers that have been waiting over a year to get approved and they're being slow-walked by the Democrats.
344	Donald Trump	It's never happened that way in the history of our country and it is a disgrace.
345	Donald Trump	It's a disgrace.
346	Donald Trump	The Democrat Party is held hostage by the so-called resistance, left-wing haters and angry mobs.
347	Donald Trump	They're trying to tear down our institutions, disrespect our flag, demean our law enforcement, denigrate our history, and disparage our great country.
348	Donald Trump	And we're not going to let it happen.
349	Donald Trump	New York's Democrat Governor Andrew Cuomo even declared that America was never great.
350	Donald Trump	Oh, I see, OK. Tell that to our great soldiers at World War I, World War II, Korean War, so many others.
351	Donald Trump	Tell them to the folks that sent a rocket up to the moon and our great astronauts.
352	Donald Trump	Tell them to all of the great medical research we've done in this country and he says America was never great.
353	Donald Trump	I would imagine that's career-threatening, right?
354	Donald Trump	I would imagine.
355	Donald Trump	How do you get away with that one?
356	Donald Trump	Did you hear?
357	Donald Trump	He was speaking to a room loaded up with socialists and probably others, probably others.
358	Donald Trump	No not communists, but there could have been a couple of them, too.
359	Donald Trump	And he made the statement that America was never great and they would go, did you hear?
360	Donald Trump	They go, whoa,whoa.
361	Donald Trump	They couldn't even believe it.
362	Donald Trump	Now that's job-threatening.
363	Donald Trump	His comments are an insult to the generations of brave Americans whose blood and sweat and tears built our magnificent country.
364	Donald Trump	So this November, you can either vote for the party that says America was never great -- that's going to be their theme now America was never great.
365	Donald Trump	Hey, let's do that.
366	Donald Trump	They copied mine, Promises Made, Promises Kept.
367	Donald Trump	Let's give them a new theme, "America Was Never Great."
368	Donald Trump	That's the Democrats' new theme.
369	Donald Trump	Can we do that?
370	Donald Trump	Yes.
371	Donald Trump	We'll retheme their party.
372	Donald Trump	Or you can vote proudly for everything that we stand for.
373	Donald Trump	We're the greatest country in the world and we are now the greatest economy that we have ever had.
374	Donald Trump	We're the greatest economy in the world.
375	SYSTEM	[Crowd chants USA]
376	Donald Trump	We've gone up $10 trillion in value since my election.
377	Donald Trump	We've gone up $10 trillion, think of it, since the election.
378	Donald Trump	Was that a great election?
379	Donald Trump	Boy.
380	Donald Trump	Remember I was here just before the election and I brought a couple of guys into a room and I said, "Fellas, supposing we teach you a new skill, supposing we teach you like how to make little widgets or gidgets or gadgets."
381	Donald Trump	These are big, strong coal miners.
382	Donald Trump	They said, "Sir, we want to dig coal."
383	Donald Trump	I said, "I agree with you."
384	Donald Trump	I agree, right?
385	Donald Trump	Remember that?
386	Donald Trump	Their grandfathers did it.
387	Donald Trump	Their fathers did it.
388	Donald Trump	That's incredible and it's really happening.
389	Donald Trump	We are back.
390	Donald Trump	The coal industry is back.
391	Donald Trump	So when I came here originally, West Virginia, frankly, was down and out.
392	Donald Trump	It was not doing exactly well, one of the last.
393	Donald Trump	Do you know that a few months ago, it hit where West Virginia on a per capita basis is one of the most successful GDP states in our union?
394	Donald Trump	So we went from being down and out.
395	Donald Trump	You're one of the most successful in the union, very close to the top.
396	Donald Trump	That is some big change.
397	Donald Trump	And I've had so many people, I was backstage and people are coming up to me, "Mr. President, thank you, sir, for saving our nation," because you understand what that means.
398	Donald Trump	We couldn't do anything.
399	Donald Trump	Had the other side won, they would have poured on more regulations, raised your taxes.
400	Donald Trump	They would have done things that were so bad.
401	Donald Trump	You had a very low GDP.
402	Donald Trump	It was 1.2%, 1.2%.
403	Donald Trump	It was going down.
404	Donald Trump	It was going to be a negative.
405	Donald Trump	Last quarter, we just hit, as you all know, 4.1%.
406	Donald Trump	Nobody thought that was possible.
407	Donald Trump	If -- I always said, if I would have ever said that shortly after winning we're going to hit 4.1%, those people back there would have said, "This guy, no good, fake news, fake news."
408	Donald Trump	How fake are they?
409	Donald Trump	Fake news and the Russian witch hunt?
410	Donald Trump	We got a whole big combination.
411	Donald Trump	Where is the collusion?
412	Donald Trump	You know, they're still looking for collusion.
413	Donald Trump	Where is the collusion?
414	Donald Trump	Find some collusion.
415	Donald Trump	We want to find the collusion.
416	Donald Trump	At the beating heart of this election is border security.
417	Donald Trump	We have to have that, right?
418	Donald Trump	We have to have it.
419	Donald Trump	Iowa officials and so many other countries have been reporting numbers where they're having a lot of problems with people coming in.
420	Donald Trump	People are coming in, but we're getting them out.
421	Donald Trump	We have MS-13 on the run.
422	Donald Trump	They poured in here with Obama.
423	Donald Trump	We have them on the run because we love the men and women of ICE.
424	Donald Trump	A blue wave in November means open borders, which means massive crime.
425	Donald Trump	A red wave means safety and strength.
426	Donald Trump	That's what it is.
427	Donald Trump	The new platform of the Democrat Party is to abolish ICE.
428	Donald Trump	A vote for any Democrat in November is a vote to eliminate immigration enforcement, throw open our borders, and set loose vicious predators and violent criminals.
429	Donald Trump	They'll be all over our communities.
430	Donald Trump	They will be preying on our communities.
431	Donald Trump	Yet while many Democrats are calling to abolish ICE, today our brave ICE officers successfully carried out a 14-year-old deportation order against a Nazi criminal who is living in New York, the last known Nazi officer living in the United States.
432	Donald Trump	They've been trying to get him out for decades.
433	Donald Trump	President Obama tried.
434	Donald Trump	They all tried.
435	Donald Trump	We got him out, gone.He's gone.
436	Donald Trump	He's back in Germany.
437	Donald Trump	ICE officers are heroes who uphold our laws and they really do.
438	Donald Trump	They uphold our laws and they defend our communities like nobody you've ever seen.
439	Donald Trump	And yes, they're tough, they're strong, they're smart, they have great heart, but they go into these communities loaded up with the kind of criminals you don't want to be dealing with.
440	Donald Trump	They walk in like it's another day in the office.
441	Donald Trump	They're tougher.
442	Donald Trump	They're stronger.
443	Donald Trump	It's what these other people fear.
444	Donald Trump	And by the way, our ICE folks and our border patrol folks, they have no fear.
445	Donald Trump	The job they do is incredible.
446	Donald Trump	And by the way, while we're at it, law enforcement, these are great, great people and they're doing an incredible job, right?
447	Donald Trump	Every single day, ICE is tracking down gang members, drug dealers, predators, and killers, and we're either throwing them in jail or throwing them the hell out of our country.
448	Donald Trump	If you want to save ICE, if you want to protect our border and our border patrol, if you want to stop this craziness of sanctuary cities, where criminals are protected -- take a look at Chicago, how about the mayor of Chicago?
449	Donald Trump	It's like a war zone.
450	Donald Trump	It's a great city.
451	Donald Trump	It's like a war zone.
452	Donald Trump	This is what those policies do.
453	Donald Trump	Last week, 62 people were shot.
454	Donald Trump	Twelve died.
455	Donald Trump	This is like our country.
456	Donald Trump	There's no reason for this.
457	Donald Trump	The Republican Party stands proudly with our courageous ICE officers and border patrol agents.
458	Donald Trump	And by the way, you know who wants the wall more than any of us?
459	Donald Trump	ICE and border patrol because they know that's going to be a big, big factor in stopping the drugs from coming in, the human traffickers, which is worse all over the world than at any time in the history of our world, human traffickers.
460	Donald Trump	Who would believe, and it's because of the internet.
461	Donald Trump	This election is about security and this election is also about jobs.
462	Donald Trump	Wwe have produced.
463	Donald Trump	We have produced.
464	Donald Trump	Thanks to Republicans, our economy is booming like it has never boomed before.
465	Donald Trump	We've created another number that nobody would have believed if I said it during the campaign: 4 million new jobs since the election.
466	Donald Trump	Nobody would have believed it.
467	Donald Trump	Almost 3.9 million Americans have been lifted off food stamps, think of that.
468	Donald Trump	They don't need them because they have a job.
469	Donald Trump	They're eating better now.
470	Donald Trump	They don't need food stamps, almost 4 million, think of it.
471	Donald Trump	Last year in West Virginia, per capita income grew 40% faster than the national average, 40% congratulations.
472	Donald Trump	Congratulations.
473	Donald Trump	I told you last time I was here, you weren't so happy like you are now.
474	Donald Trump	We've added over 400,000 new manufacturing jobs nationwide.
475	Donald Trump	That number is soon going to exceed 600,000 and our opponent said there's no such thing as manufacturing jobs anymore, right?
476	Donald Trump	And I'd say, "Oh I see we're not going to make things any more."
477	Donald Trump	Think of it, we'll be close to 600,000 very soon.
478	Donald Trump	We have companies pouring into our country.
479	Donald Trump	They're coming back.
480	Donald Trump	These are companies that left.
481	Donald Trump	They're coming back to Michigan.
482	Donald Trump	They're coming back to West Virginia.
483	Donald Trump	They're coming back to Pennsylvania and Ohio.
484	Donald Trump	They're coming to Florida.
485	Donald Trump	They're coming back, not just opening.
486	Donald Trump	They're coming back.
487	Donald Trump	They left and now they're coming back because they want to be where the action is and the action is in the United States of America.
488	Donald Trump	So the economic growth, as I said, when it hit 4.1%, everybody was like, "That's amazing," except me, because it's going to go much higher than that.
489	Donald Trump	When I finish these trade deals -- and the tariffs are very important -- these companies come in and I say to the European Union, very nice people, I say Jean-Claude, we'd like to negotiate a new trade agreement with the European Union.
490	Donald Trump	We lost $151 billion over the last number of years per year.
491	Donald Trump	Does anyone know what a $151 billion per year is?
492	Donald Trump	And he very respectfully said, "Mr. President, but we are very happy with the deal."
493	Donald Trump	I said, "I'd be happy if I were you too.
494	Donald Trump	I'd be very happy."
495	Donald Trump	I said a second time, a third time, and a fourth time, but they were happy with the deal but we weren't happy because they have barriers up and because they have tariffs, all the things we don't have.
496	Donald Trump	You want to build a car and send it to Europe, how many Chevrolets are there in the middle of Berlin?
497	Donald Trump	Not too many, maybe one?
498	Donald Trump	I doubt it.
499	Donald Trump	I don't think you could find the one.
500	Donald Trump	So there are barriers so I said, "Come on, let's go."
501	Donald Trump	And then he said, "No."
502	Donald Trump	I said, "Listen."
503	Donald Trump	And I said this to numerous countries, I mean, in all fairness, I don't want to single out anybody, but I said it.
504	Donald Trump	Listen, here's what we're going to – it's all about the cars.
