106	Donald Trump	I also want to thank David Bossie for being here, Corey Lewandowski for being here, two of our great supporters.
107	Donald Trump	I'll tell you, they are two fighters.
108	Donald Trump	We like fighters, don't we?
109	Donald Trump	We started off, it was a small group.
110	Donald Trump	They said it couldn't be done.
111	Donald Trump	It was actually done quite easily.
112	Donald Trump	We won quite handily.
113	Donald Trump	We were never left center stage.
114	Donald Trump	You know what that means, right?
115	Donald Trump	The debates.
116	Donald Trump	We never left center stage.
117	Donald Trump	And I said, "I always want odd numbers."
118	Donald Trump	Because I want to be in the center.
119	Donald Trump	I didn't want to be tied for the center.
120	Donald Trump	Does everybody understand?
121	Donald Trump	But we never — we never left center stage.
122	Donald Trump	And I'll tell you.
123	Donald Trump	Corey, David, Ivanka, Lara, Eric, Don, Jr., all of them, they were fantastic.
124	Donald Trump	They were fantastic.
125	Donald Trump	And I have to say, our First Lady is home watching.
126	Donald Trump	Look at all those cameras right there.
127	Donald Trump	She's home watching.
128	Donald Trump	And everybody loves Melania.
129	Donald Trump	They love Melania.
130	Donald Trump	Great.
131	Donald Trump	Doing a fantastic thing.
132	Donald Trump	She's doing a fantastic job.
133	Donald Trump	Just last week, it was announced that the U.S. economy grew at 4.1 percent last quarter.
134	Donald Trump	It was a number that everybody said was not reachable.
135	Donald Trump	And I would never want to say it during the campaign, even though I believed it.
136	Donald Trump	I believed it, because they would not have given us the break.
137	Donald Trump	Fake news, fake news.
138	SYSTEM	[Booing]
139	Donald Trump	They are fake.
140	Donald Trump	No, I mean, do you believe — look at this: Every night, it's the same thing.
141	Donald Trump	Wouldn't you think they'd get tired of these speeches?
142	Donald Trump	Wouldn't you think?
143	Donald Trump	And here's one thing I'll tell you: If they don't get ratings, those speeches don't go on, doesn't matter.
144	Donald Trump	Look how many they have back there.
145	Donald Trump	They just can't get enough.
146	Donald Trump	They can't get enough.
147	Donald Trump	They cannot get enough.
148	Donald Trump	And by the way, outside, if you want to go, we set up, for the first time, a tremendous movie screen, because we have thousands and thousands of people outside that couldn't get in.
149	Donald Trump	So we have a big screen and big loudspeakers, and I hope you're all happy out there.
150	Donald Trump	This is a great place to be.
151	Donald Trump	If you've got to be outside, be outside in the great state of Florida, right?
152	Donald Trump	Right?
153	Donald Trump	So we're setting records like never before.
154	Donald Trump	Since the election, we have added 3.7 million new jobs.
155	Donald Trump	They would not have believed that.
156	Donald Trump	We're in the longest positive job growth streak in history.
157	Donald Trump	Think of that.
158	Donald Trump	Remember, I said, "What do you have to lose?," right?
159	Donald Trump	What do I — OK?
160	Donald Trump	What do you have to lose?
161	Donald Trump	And people said, "I don't know."
162	Donald Trump	Is that a nice thing?
163	Donald Trump	No, it's not nice, or not un-nice.
164	Donald Trump	What do you have to lose?
165	Donald Trump	The African-American unemployment rate has reached the lowest level in history — history.
166	Donald Trump	Thank you.
167	Donald Trump	You guys are great.
168	Donald Trump	Thank you.
169	Donald Trump	Blacks for Trump.
170	Donald Trump	They say, "Blacks for Trump."
171	Donald Trump	You knew a long time ago, didn't you, huh?
172	Donald Trump	You knew a long time ago.
173	Donald Trump	Thank you, folks.
174	Donald Trump	Thank you.
175	Donald Trump	The Hispanic unemployment rate is at the lowest level in history, Hispanic.
176	Donald Trump	The Asian unemployment rate has reached the lowest level in history.
177	Donald Trump	Sorry about this, women, but the employment rate has reached the lowest level in only 65 years.
178	Donald Trump	It'll be history soon.
179	Donald Trump	It'll be.
180	Donald Trump	It'll be history soon.
181	Donald Trump	Give us about two more weeks.
182	SYSTEM	[Audience Chants]
183	Donald Trump	The veterans' unemployment rate — oh, do we love our veterans, right?
184	Donald Trump	Has reached the lowest level in 18 years.
185	Donald Trump	More than 3.5 million Americans have been lifted off food stamps since the election.
186	Donald Trump	American oil production is at an all-time high, we have never produced as much.
187	Donald Trump	And the United States is now a net natural gas exporter for the first time in more than 60 years — 60.
188	Donald Trump	We will very shortly be the largest in the world in energy, the largest in the world, think of that.
189	Donald Trump	And most importantly, America is being respected again, we're respected again.
190	Donald Trump	And I told the story the other day, I get to meet all these world leaders.
191	Donald Trump	Virtually everyone comes into the Oval Office or wherever we're meeting and they don't know me.
192	Donald Trump	I'm meeting them in many cases for the first time.
193	Donald Trump	I'm not sure they like me, like in the case of NATO.
194	Donald Trump	I said you got to pay your bills, folks, got to pay up, got to pay up.
195	Donald Trump	But they liked it, they liked it.
196	Donald Trump	But everyone that reached me says hello, Mr. President, congratulations on what you've done for the economy.
197	Donald Trump	It's the talk of the world, talk of the world.
198	Donald Trump	Now that we have the best economy in the history of our country, this is the time to straighten out the worst trade deals ever made by any country on Earth, they are the worst.
199	Donald Trump	For decades, United States was the piggy bank that everybody was robbing. All of these other countries, our friends, our enemies, our allies...
200	SYSTEM	[Booing]
201	Donald Trump	The foe, foe.
202	Donald Trump	We rebuilt China paying hundreds of billions of dollars a year with nobody there to protect your money.
203	Donald Trump	But you're there now, we are protecting your money.
204	Donald Trump	And I want to thank our farmers, our farmers are true patriots.
205	Donald Trump	Because China and others have targeted – China and others, remember this, have targeted our farmers.
206	SYSTEM	[Booing]
207	Donald Trump	Not good, not nice.
208	Donald Trump	And you know what our farmers are saying?
209	Donald Trump	It's OK, we can take it.
210	Donald Trump	These are incredible people, we can take it.
211	Donald Trump	You know why?
212	Donald Trump	They target our farmers because they know it's one of our great strengths.
213	Donald Trump	It's us, it's not me, it's us altogether.
214	Donald Trump	They know it's one of our great strengths.
215	Donald Trump	We won every farm state, you're going to see that middle of that map – wasn't even the middle, it was about everything but a little corners of each side.
216	Donald Trump	But you have to see, that is all red, Republican red, beautiful, Republican red.
217	Donald Trump	And remember this, remember this.
218	Donald Trump	Farms have been on a decline, I mean it's been for 15 years.
219	Donald Trump	I've only been here for, you know – it's pretty soon going to be close to two years.
220	Donald Trump	But if you look at soybeans – big crop.
221	Donald Trump	If you go back to Election Day and then move back five years, so five years before Election Day, soybeans dropped 50 percent in price.
222	Donald Trump	I wasn't even here, so now we're going to open up markets, We're going to do it the way it should be.
223	Donald Trump	And all of this stuff, you're going to make it back and it's going to be made back faster than anybody would know.
224	Donald Trump	But we haven't been treated right.
225	Donald Trump	We're going to make it back nice and quickly.
226	Donald Trump	Nice and quickly.
227	Donald Trump	Now, after years of rebuilding foreign countries, it's time to finally rebuild our country, right?
228	Donald Trump	Wouldn't you say?
229	Donald Trump	Right?
230	Donald Trump	In the past, politicians ran for office pledging to crack down on unfair trade.
231	Donald Trump	They never did anything about it.
232	Donald Trump	Only to get elected, and they just didn't do anything.
233	Donald Trump	The United States was allowed to truly get ripped off.
234	SYSTEM	[Booing]
235	Donald Trump	But we're not going to let that happen.
236	Donald Trump	I'm not like other politicians.
237	Donald Trump	You've seen what happens.
238	Donald Trump	I've kept my promises.
239	Donald Trump	One of the brilliant pundits that has a — doesn't have a clue.
240	Donald Trump	I mean, these people, how they have gotten us wrong.
241	Donald Trump	And you know what they were asking, Election Day, "Where did all these people come from?
242	Donald Trump	Where did they come from?"
243	Donald Trump	In Tennessee, that was an early state.
244	Donald Trump	They came in and they were pouring in with the early vote.
245	Donald Trump	And the fake news was saying, "Where are these people coming from?"
246	SYSTEM	[Laughter]
247	Donald Trump	You know where they came from?
248	Donald Trump	They came from the heart.
249	Donald Trump	They came from people that were never happy with anybody until we came along.
250	Donald Trump	That's where they came from.
251	Donald Trump	That's where they came from.
252	Donald Trump	But one of the pundits said that "He's made a lot of promises.
253	Donald Trump	And you won't believe it, but he's actually kept far more promises than he made."
254	Donald Trump	Did you ever hear that one?
255	Donald Trump	So.
256	Donald Trump	Of course they'll probably be throwing him out of broadcasting tomorrow.
257	Donald Trump	We've taken the toughest-ever actions in response to China's abusive trade practices.
258	Donald Trump	And we're doing very well with China, very well.
259	Donald Trump	And I have a lot of respect for China.
260	Donald Trump	And I have tremendous respect for President Xi of China.
261	Donald Trump	But this has been too many years of abuse, $500 billion a year.
262	Donald Trump	$500 billion.
263	Donald Trump	We've helped rebuild China.
264	Donald Trump	We can't do that anymore.
265	SYSTEM	[Booing]
266	Donald Trump	We can't do that anymore.
267	Donald Trump	And our farmers understand it, and our workers understand it.
268	Donald Trump	And, frankly, our companies understand it.
269	Donald Trump	I was with one of the greatest companies in the world.
270	Donald Trump	The chief executive officer, very short while ago.
271	Donald Trump	And it really affects him.
272	Donald Trump	He said, "You know what, this does affect our company.
273	Donald Trump	But, Mr. President, keep going.
274	Donald Trump	You're doing the right thing."
275	Donald Trump	I thought it was great.
276	Donald Trump	I thought it was great.
277	Donald Trump	A great company, one of the greatest.
278	Donald Trump	He said, "You're doing the right thing."
279	Donald Trump	And I said, "I appreciate it."
280	Donald Trump	Thanks to our powerful trade policies, the trade deficit is falling and falling and falling.
281	Donald Trump	And, boy, did it fall this quarter.
282	Donald Trump	The days of plundering American jobs and American wealth, those days are over, they're over.
283	Donald Trump	America first — America first.
284	Donald Trump	We're also living by two very important rules, buy American and hire American.
285	Donald Trump	Last week I visited with hundreds of American steel workers, who were laid off years ago because other countries were dumping steel all over our country.
286	Donald Trump	They're not dumping so much anymore, you notice?
287	Donald Trump	And if they do, they're paying a 25 percent tariff or tax.
288	Donald Trump	So you know what I say to that?
289	Donald Trump	Dump all you want.
290	Donald Trump	I hope you dump a lot.
291	SYSTEM	[Laughter]
292	Donald Trump	Now thanks to our tariffs, our steel workers are back on the job, American steel mills are back open for business, we are starting to set new records and nobody believed it could happen this quickly.
293	Donald Trump	U.S. Steel just announced that they're building six new steel mills.
294	Donald Trump	And that number's soon going to be lifted, but I'm not allowed to say that, so I won't.
295	SYSTEM	[Laughter]
296	Donald Trump	And I'm very proud to report that NuCor is going to build a brand new $240 million steel mill – that's a big one, right here in Florida, the head of NuCor is here.
297	Donald Trump	Thank you, thank you – head of NuCor.
298	Donald Trump	That's a big one. Democrats want to raise your taxes, they want to destroy your jobs...
299	SYSTEM	[Booing]
300	Donald Trump	They want to crush our industries with crippling regulations, and you know the stock market is up almost 40 percent since that great November day.
301	Donald Trump	Your 401Ks are doing very well, 401Ks.
302	Donald Trump	I tell the story, I was in New York and I shake hands.
303	Donald Trump	I love law enforcement – do we love law enforcement?
304	Donald Trump	And I was shaking hands with policemen in New York City, and the first one came up to me and said Mr. President, I want to thank you so much.
305	Donald Trump	I said what did I do?
306	Donald Trump	He said my 401K is up 44 percent and my wife thinks I'm, for the first time, a financial genius.
307	SYSTEM	[Laughter]
308	Donald Trump	She's giving him all the credit.
309	Donald Trump	She said – she said darling, I love you so much and he said yes, I'm a great financial wizard.
310	SYSTEM	[Laughter]
311	Donald Trump	But he said you're looking – you're just making me look so good, and all of you – who has 401Ks here?
312	Donald Trump	I guarantee you one thing, I have your vote.
313	Donald Trump	I guarantee it.
314	SYSTEM	[Laughter]
315	Donald Trump	Of course, if the fake news did a poll, they're called suppression polls.
316	SYSTEM	[Booing]
317	Donald Trump	You know, polls are fake, just like everything else.
318	SYSTEM	[Booing]
319	Donald Trump	If the fake news did a poll, it would show that I'm only getting 25 percent with the 401K people, even though they're up 44 percent.
320	Donald Trump	No, we got — we're doing well.
321	Donald Trump	We're doing well, and I'm happy you're doing well.
322	Donald Trump	They just came out with a poll — did you hear?
323	Donald Trump	The most popular person in the history of the Republican Party is Trump.
324	Donald Trump	Can you believe this?
325	Donald Trump	So I said, "Does that include honest Abe Lincoln?"
326	Donald Trump	You know, he was pretty good, right?
327	Donald Trump	Remember, I said, when I'd be a little bit wild, and we'd have a lot of fun, they'd say, "He's not acting presidential," and I'd say, "Well, it's a lot easier to act presidential than to do what I do."
328	Donald Trump	Anybody can act presidential.
329	Donald Trump	Ladies and gentlemen of the state of Florida, thank you very much for being here.
330	Donald Trump	You are tremendously people, and I will leave now, because I am boring you to death.
331	Donald Trump	Thank you.
332	Donald Trump	No, but I said, "I can be — " I used to tell them all the time, the fake news, I'd say, "I can be more presidential than any president in history, except for possibly Abe Lincoln with the big hat."
333	Donald Trump	I — I don't know about that.
334	Donald Trump	Abe — Abe looked pretty presidential, right?
335	Donald Trump	What do you think?
336	Donald Trump	He's tough.
337	Donald Trump	He's tough.
338	Donald Trump	I admit it: Abe Lincoln is tough.
339	Donald Trump	But we love Abe Lincoln.
340	Donald Trump	One of these guys, when that poll came out — most popular — and it was in the 90s.
341	Donald Trump	And one of these guys is on television.
342	Donald Trump	You know, can't miss a word.
343	Donald Trump	Can't miss a word.
344	Donald Trump	Every — they see the poll.
345	Donald Trump	Oh, my God.
346	Donald Trump	Oh, my God.
347	Donald Trump	Look at this.
348	Donald Trump	Oh, my God.
349	Donald Trump	Yeah, seven more years, seven more.
350	Donald Trump	Seven more.
351	Donald Trump	Oh, my God.
352	Donald Trump	We've got to find something.
353	Donald Trump	We've got to do anything — anything — to get him out.
354	Donald Trump	He's doing too well.
355	Donald Trump	This is not good.
356	Donald Trump	Worst of all, Democrats want to — you know that.
357	Donald Trump	They want to open our borders.
358	Donald Trump	They want to let crime, tremendous crime into our country.
359	Donald Trump	We can't do it.
360	SYSTEM	[Booing]
361	Donald Trump	Republicans want strong borders and no crime; Democrats want open borders, which equals massive crime.
362	Donald Trump	And on top of that, the Democrats — Nancy Pelosi, the whole group, Maxine — Maxine.
363	Donald Trump	She likes me a lot.
364	Donald Trump	She likes me a lot.
365	SYSTEM	[Booing]
366	Donald Trump	They've launched outrageous attacks on our incredible law enforcement officers, and on ICE and our Border Patrol, can you believe it?
367	SYSTEM	[Booing]
368	Donald Trump	People that keep us safe.
369	Donald Trump	Their new platform, what they want to do – the Democrat Party, they want to abolish ICE.
370	Donald Trump	So in other words, they want to let MS-13 rule our country.
371	Donald Trump	That's not going to happen.
372	SYSTEM	[Booing]
373	Donald Trump	Every day, the brave men and women of ICE are liberating communities and towns from savage gangs like MS-13 that are occupying our country like another nation would.
374	Donald Trump	We want maximum border security and respect for our heroes, ICE, Border Patrol and law enforcement.
375	Donald Trump	And we're going to have tremendous border security that will include the wall — that will include the wall.
376	Donald Trump	Now a lot of people don't know it but we've already started the wall.
377	Donald Trump	We got $1.6 billion and we've started large portions of the wall, but we're going to need – even the way we negotiate, we're going to need more and we're going to get more and we may have to do some pretty drastic things, but we're going to get it.
378	Donald Trump	Because the Democrats – the Democrats are not voting for what we want to do and they're not voting and allowing our values to take place in our country.
379	SYSTEM	[Booing]
380	Donald Trump	We're tracking down the gang members and we're tracking down the drug dealers and the child predators and the criminal aliens and we're throwing them in jail or throwing them the hell out of our country.
381	Donald Trump	In some states, Democrats are even trying to give illegal immigrants the right to vote.
382	Donald Trump	They want to give them the right to vote.
383	SYSTEM	[Booing]
384	Donald Trump	Yeah, what about all of those people that are waiting in line for 7, 8, 9, 10 years trying to get into our country, they don't have the right to vote.
385	Donald Trump	We believe that only American citizens should vote in American elections -- Which is why the time has come for voter ID like everything else, voter ID.
386	Donald Trump	You know, if you go out and you want to buy groceries, you need a picture on a card, you need ID.
387	Donald Trump	You go out and you want to buy anything, you need ID and you need your picture.
388	Donald Trump	In this country, the only time you don't need it in many cases is when you want to vote for a president, when you want to vote for a senator, when you want to vote for a governor or a congressman, it's crazy, it's crazy.
389	SYSTEM	[Booing]
390	Donald Trump	But we're turning it around.
391	Donald Trump	Remember I said it's awfully early to be thinking this, but I always think it, remember the attack on Merry Christmas, they're not attacking it anymore.
392	Donald Trump	Everyone is happy to say Merry Christmas, right?
393	Donald Trump	Merry Christmas, Merry Christmas, Merry Christmas.
394	Donald Trump	That was under siege.
395	Donald Trump	You have these big department stores they say, "Happy Holidays."
396	Donald Trump	I say, "Where is the Merry Christmas?"
397	Donald Trump	Now they're all putting up Merry Christmas again and that's because — only because of our campaign.
398	Donald Trump	And by the way, the evangelicals and Paula White, Pastor Paula White, the evangelicals have been so amazing to us.
399	Donald Trump	They came out and they voted 84 percent and doubled and tripled the numbers that ever voted in an election before.
400	Donald Trump	We love the evangelical Christians.
401	Donald Trump	If you want safety, if you want borders, if you want to have a country, then you need to go out and vote Republican.
402	Donald Trump	And very importantly, you need to go out and vote for Ron DeSantis for governor of Florida.
403	Donald Trump	The lobbyists and special interests fighting against my administration, many of them are globalist.
404	Donald Trump	They care what happens in other countries.
405	Donald Trump	I care what's happening in the USA.
406	SYSTEM	[Audience chants]
407	Donald Trump	They're the geniuses who came up with our terrible trade deals one after another, how about NAFTA, remember when they signed NAFTA?
408	SYSTEM	[Booing]
409	Donald Trump	Remember they signed NAFTA and everybody just moved their companies down to Mexico and these people were saying, "Isn't that a wonderful thing?"
410	Donald Trump	No, it's not a wonderful thing and those companies are now moving back.
411	Donald Trump	These are the people who lost trillions of dollars overseas and who gave us our horrible immigration laws.
412	Donald Trump	These laws are the worst.
413	Donald Trump	I am for America first and the American worker.
414	Donald Trump	We want to be a puppet for no one any longer.
415	Donald Trump	We're not going to be a puppet any longer.
416	Donald Trump	My only special interest is you, the citizens of the United States.
417	Donald Trump	I've had a great career.
418	Donald Trump	I've got a lot of fun, even in Florida, I've had a great career, I've had a lot of fun.
419	Donald Trump	I've done great.
420	Donald Trump	I've done really well, beyond anything I could've ever expected.
421	Donald Trump	And then I ran for president with no experience and I won.
422	Donald Trump	Isn't that -- But you actually won.
423	Donald Trump	You know, I told the story the other day, I was probably in Washington in my entire life 17 times.
424	Donald Trump	True, 17 times.
425	Donald Trump	I don't think I ever stayed overnight.
426	Donald Trump	You know what I'm getting at, right?
427	Donald Trump	And we have a great cabinet now, a couple of little changes.
428	Donald Trump	But we have a great cabinet.
429	Donald Trump	We have — Mike Pompeo, our Secretary of State.
430	Donald Trump	So many great people.
431	Donald Trump	And we're really getting – we have just incredible people.
432	Donald Trump	But I made some choices that I wouldn't have made.
433	Donald Trump	But I'm riding down Pennsylvania Avenue.
434	Donald Trump	Again, I've only been here about 17 times.
435	Donald Trump	And probably seven of those times was to check out the hotel I'm building on Pennsylvania Avenue and then I hop on the plane and I go back.
436	Donald Trump	So I've been there 17 times, never stayed there at night.
437	Donald Trump	I don't believe.
438	Donald Trump	And then I'm riding down in this beautiful car, picked up at the airport by Secret Service, holding the hand of our great first lady.
439	Donald Trump	And I look at her and I say, "Honey, guess what, I'm president of the United States!"
440	Donald Trump	President of the United States.
441	Donald Trump	And I didn't know anybody in Washington, but now I know everybody in Washington.
442	Donald Trump	I know the good ones.
443	Donald Trump	I know the bad ones.
444	Donald Trump	I know the wonderful people and I know the scum.
445	Donald Trump	And America now is winning again like they haven't won before.
446	Donald Trump	We passed the biggest tax cuts and reform in American history, biggest cuts in history.
447	Donald Trump	More than 100 utilities have slashed rates for consumers including right here from Duke Energy and Tampa Electric.
448	Donald Trump	Your rates have gone down.
449	Donald Trump	Over $300 billion poured back into the United States in the first quarter, and we expect to be taking back because of our new tax cut and reform plan that passed bigger than anything ever in our country.
450	Donald Trump	We expect to be taking back from overseas over $4 trillion.
451	Donald Trump	That's a lot of money — could never have come back before.
452	Donald Trump	And if our opponent had won and the Democrats had won, they would've put more regulations on.
453	Donald Trump	They would've raised your taxes.
454	Donald Trump	They would've opened your borders, gotten rid of law enforcement.
455	Donald Trump	They would not have helped your military.
456	Donald Trump	And you know what?
457	Donald Trump	Our country would be going to hell.
458	Donald Trump	And instead of going up, the market would be half of what it was if we're lucky, because frankly the tax cuts were incredible to what we've done.
459	Donald Trump	But maybe even more important are the cuts in these horrible regulations that didn't allow anybody to do anything, job-killing regulations.
460	Donald Trump	We've gotten rid of more regulations than any president in the history of the United States.
461	Donald Trump	And that's done in less than two years.
462	Donald Trump	I withdrew the United States from the unfair one-sided very, very expensive job-killing Paris Climate Accord.
463	Donald Trump	We repealed the core of Obamacare.
464	Donald Trump	The individual mandate is gone.
465	Donald Trump	You know, the individual mandate.
466	Donald Trump	That's a beauty.
467	Donald Trump	Only the past administration could have come up with this.
468	Donald Trump	That's where you pay a lot of money for the privilege of not paying in order to have poor health care.
469	Donald Trump	Other than that, it's a wonderful thing.
470	Donald Trump	So you pay all this money for the privilege of not having to pay and the health care is no good to start off with.
471	Donald Trump	And we're doing great on health care.
472	Donald Trump	We're allowing Americans to buy better health care for less money through association health plans, including across state lines, bidding, you're getting tremendous competition.
473	Donald Trump	We passed the biggest VA reform in half a century, Veteran's Choice.
474	Donald Trump	If our veterans can't get the care they need from the VA, they will have the right to go see a private doctor.
475	Donald Trump	We'll pay for the doctor.
476	Donald Trump	And frankly, we'll save a lot of money.
477	Donald Trump	We'll help a lot of vets.
478	Donald Trump	Everybody said they've been trying to get it for 45 years, everybody said you can't get it.
479	Donald Trump	Think of it.
480	Donald Trump	Think of it.
481	Donald Trump	Veterans Choice, they have to stand – our great people.
482	Donald Trump	These are our great people.
483	Donald Trump	Who's a veteran in this audience?
484	Donald Trump	Do you like Trump?
485	Donald Trump	Do you like the job we're doing?
486	Donald Trump	Now, think of it, 45 years, everybody said you'll never get it passed.
487	Donald Trump	And I used to say before I really was well-versed on the veteran situation in health care, I used to say all the time, "Why don't they just let the folks go to a doctor?"
488	Donald Trump	They'd wait in line for 7 days, 9 days, 14 days, 21 days.
489	Donald Trump	Some of them started off with a very modest problem.
490	Donald Trump	They end up being terminal because they can't see a doctor.
491	Donald Trump	I said, "Why don't they just let them go see a local private doctor, pay the bill and take care of it?"
492	Donald Trump	It will be a lot less expensive.
493	Donald Trump	And it's turned out to be something that the veterans love.
494	Donald Trump	And it's passed.
495	Donald Trump	It's passed.
496	Donald Trump	They've been trying to get it passed for 38 years.
497	Donald Trump	The other one is 45, and that's VA accountability.
498	Donald Trump	If somebody treated our veterans badly, if they stole, if they was – if they were – you know this, if they were sadistic, if they were really bad to our vets, all right?
499	Donald Trump	Really, really bad, we couldn't do anything about it.
500	Donald Trump	They could steal.
501	Donald Trump	They could rob.
502	Donald Trump	They could be abusive.
503	Donald Trump	You couldn't say, "You're fired."
504	Donald Trump	Now you can say, "You're fired."
505	Donald Trump	Made a big difference.
506	Donald Trump	That was another one they said you'll never get it done between civil service and unions.
507	Donald Trump	We love them both.
